Date,Location,Year,Month,Vehicle_Count,Average_Speed,Accidents,Weather_Condition,AQI,Noise_Level_dB,Traffic_Density_Index,Traffic_Level,Congestion_Index,Smart_Light_Adjustment,Emergency_Response_Time_min
2025-01-22,Koyambedu,2025,January,3217,36.892634094660124,0,Clear,90,88,40.2125,Medium,0.4,5,13.501918212687213
2025-01-22,Ambattur,2025,January,4096,31.968215115471658,0,Clear,121,90,51.2,Medium,0.51,10,7.823865161238145
2025-01-22,Pallavaram,2025,January,6244,33.11920540619488,0,Cloudy,152,79,78.05,High,0.78,20,8.889960125130347
2025-01-22,Porur,2025,January,3373,26.552910052598794,1,Rainy,162,73,42.1625,Medium,0.42,10,8.13389207639279
2025-01-23,Anna Salai,2025,January,6163,40.98443381958281,0,Clear,140,67,77.03750000000001,High,0.77,20,7.82870514033552
2025-01-23,Guindy,2025,January,4758,33.65176323879247,0,Cloudy,164,69,59.475,Medium,0.59,10,10.103014497965042
2025-01-23,Teynampet,2025,January,4317,33.99171043650162,1,Clear,65,92,53.962500000000006,Medium,0.54,10,10.467449937083112
2025-01-23,Velachery,2025,January,1944,46.5624095275804,0,Clear,164,74,24.3,Low,0.24,5,5.768227551900215
2025-01-23,Tambaram,2025,January,5141,39.79721354498294,0,Clear,140,79,64.2625,Medium,0.64,20,11.732928604403458
2025-01-23,Chromepet,2025,January,5958,31.658193619138405,1,Clear,93,67,74.47500000000001,High,0.74,20,9.200013120093509
2025-01-23,Adyar,2025,January,6807,31.948720498177615,1,Clear,146,85,85.0875,High,0.85,30,13.895293401136996
2025-01-23,T Nagar,2025,January,2241,36.29900605297432,1,Clear,111,82,28.012500000000003,Low,0.28,5,13.85522416889137
2025-01-23,Koyambedu,2025,January,3541,38.853649567568866,0,Clear,89,67,44.262499999999996,Medium,0.44,10,12.200927833744798
2025-01-23,Ambattur,2025,January,2179,43.762210249040706,0,Clear,72,71,27.237499999999997,Low,0.27,5,13.53783188005166
2025-01-23,Pallavaram,2025,January,3967,26.959503206055885,1,Clear,117,94,49.5875,Medium,0.5,10,14.225140868680995
2025-01-23,Porur,2025,January,5197,38.635096536770405,0,Clear,153,88,64.9625,Medium,0.65,20,10.773288703059317
2025-01-24,Anna Salai,2025,January,7238,39.43834655717524,1,Foggy,172,85,90.47500000000001,High,0.9,30,14.719063591691615
2025-01-24,Guindy,2025,January,7168,31.05246574332305,0,Rainy,112,78,89.60000000000001,High,0.9,30,14.55398861389918
2025-01-24,Teynampet,2025,January,2858,33.19870049236359,0,Rainy,79,80,35.725,Low,0.36,5,6.098826645515228
2025-01-24,Velachery,2025,January,1562,26.84834177722115,0,Cloudy,65,83,19.525000000000002,Low,0.2,5,10.22755036443784
2025-01-24,Tambaram,2025,January,4059,32.49553152174385,0,Cloudy,114,68,50.737500000000004,Medium,0.51,10,6.144674643307578
2025-01-24,Chromepet,2025,January,6758,36.16047042361221,1,Clear,90,67,84.475,High,0.84,30,11.84133564956521
2025-01-24,Adyar,2025,January,5269,42.97058730761012,1,Cloudy,118,67,65.8625,Medium,0.66,20,12.652757858794331
2025-01-24,T Nagar,2025,January,6824,43.43182729474326,0,Clear,78,73,85.3,High,0.85,30,13.84677966240288
2025-01-24,Koyambedu,2025,January,5851,29.85350249192807,0,Clear,129,68,73.1375,High,0.73,20,11.50009538496816
2025-01-24,Ambattur,2025,January,1634,42.28929589928404,0,Clear,157,86,20.424999999999997,Low,0.2,5,9.539927755320734
2025-01-24,Pallavaram,2025,January,5144,25.25327372394576,0,Clear,87,83,64.3,Medium,0.64,20,6.55936988658831
2025-01-24,Porur,2025,January,6470,32.07535040715859,1,Clear,72,88,80.875,High,0.81,30,6.251039817024319
2025-01-25,Anna Salai,2025,January,6417,33.49094946461601,0,Foggy,111,92,80.21249999999999,High,0.8,20,9.85667288647117
2025-01-25,Guindy,2025,January,3635,36.25894695377173,0,Clear,133,75,45.4375,Medium,0.45,10,13.325477017783316
2025-01-25,Teynampet,2025,January,4778,35.53255170273443,0,Rainy,120,79,59.724999999999994,Medium,0.6,10,12.507187303842729
2025-01-25,Velachery,2025,January,2322,36.8284926210903,1,Clear,100,68,29.025000000000002,Low,0.29,5,13.808017613032344
2025-01-25,Tambaram,2025,January,4574,34.08521287244892,1,Cloudy,104,93,57.175,Medium,0.57,10,13.109902105612193
2025-01-25,Chromepet,2025,January,6569,39.7979434418975,1,Cloudy,66,72,82.1125,High,0.82,30,7.054665557417223
2025-01-25,Adyar,2025,January,4481,38.45917818705359,0,Cloudy,141,66,56.012499999999996,Medium,0.56,10,7.003244104452433
2025-01-25,T Nagar,2025,January,7373,33.552185642764435,1,Clear,145,89,92.16250000000001,High,0.92,30,9.580133007197418
2025-01-25,Koyambedu,2025,January,1620,39.21196845095174,0,Cloudy,73,82,20.25,Low,0.2,5,6.911557322356731
2025-01-25,Ambattur,2025,January,3137,45.3421767026054,0,Clear,95,67,39.2125,Low,0.39,5,6.874742694869111
2025-01-25,Pallavaram,2025,January,6960,31.633707726051654,0,Clear,67,67,87.0,High,0.87,30,7.677789359348363
2025-01-25,Porur,2025,January,6603,43.37668257967038,0,Cloudy,71,85,82.5375,High,0.83,30,5.225671867469646
2025-01-26,Anna Salai,2025,January,2424,32.08262341700005,0,Clear,99,83,30.3,Low,0.3,5,10.71342664364283
2025-01-26,Guindy,2025,January,2144,42.05162977975249,0,Clear,171,94,26.8,Low,0.27,5,8.966067773872682
2025-01-26,Teynampet,2025,January,3532,32.27031999823367,1,Clear,156,76,44.15,Medium,0.44,10,7.3739581616087655
2025-01-26,Velachery,2025,January,4261,38.8283121257813,0,Rainy,147,88,53.2625,Medium,0.53,10,6.342239035379809
2025-01-26,Tambaram,2025,January,3568,35.898165552989845,0,Cloudy,165,78,44.6,Medium,0.45,10,9.558502676896646
2025-01-26,Chromepet,2025,January,1741,26.07370766038055,0,Clear,162,90,21.762500000000003,Low,0.22,5,11.019583898640402
2025-01-26,Adyar,2025,January,4168,44.57776186242826,0,Clear,121,87,52.1,Medium,0.52,10,14.732773333663948
2025-01-26,T Nagar,2025,January,7215,30.522740054959765,0,Clear,73,91,90.1875,High,0.9,30,7.538238661824439
2025-01-26,Koyambedu,2025,January,2302,28.652003443216042,0,Clear,108,77,28.775000000000002,Low,0.29,5,5.263349088188836
2025-01-26,Ambattur,2025,January,6559,31.802806096642456,2,Cloudy,110,80,81.9875,High,0.82,30,12.360151068371888
2025-01-26,Pallavaram,2025,January,5664,47.65623616631558,0,Cloudy,121,81,70.8,High,0.71,20,7.3516957597153745
2025-01-26,Porur,2025,January,6748,28.731432062099312,1,Cloudy,64,86,84.35000000000001,High,0.84,30,9.84263662859154
2025-01-27,Anna Salai,2025,January,1695,35.89121758841814,1,Rainy,142,82,21.1875,Low,0.21,5,13.082251993307125
2025-01-27,Guindy,2025,January,3687,29.38418836829424,0,Cloudy,126,77,46.0875,Medium,0.46,10,5.369768529045784
2025-01-27,Teynampet,2025,January,5015,30.241458809175263,0,Cloudy,60,93,62.68749999999999,Medium,0.63,20,6.415192564506768
2025-01-27,Velachery,2025,January,3830,27.002887154352244,2,Cloudy,163,88,47.875,Medium,0.48,10,5.9817604917705935
2025-01-27,Tambaram,2025,January,3859,36.5758410189921,0,Cloudy,164,90,48.2375,Medium,0.48,10,7.337263778814698
2025-01-27,Chromepet,2025,January,6341,34.19390074375592,1,Rainy,160,77,79.2625,High,0.79,20,6.730318837328882
2025-01-27,Adyar,2025,January,5106,29.343168782133553,0,Cloudy,156,72,63.824999999999996,Medium,0.64,20,8.166018265091605
2025-01-27,T Nagar,2025,January,7284,39.36601733979221,0,Clear,108,71,91.05,High,0.91,30,12.463045976536549
2025-01-27,Koyambedu,2025,January,1776,39.89360357603873,2,Rainy,169,72,22.2,Low,0.22,5,5.423437449792614
2025-01-27,Ambattur,2025,January,1560,37.03609304090386,0,Cloudy,76,81,19.5,Low,0.2,5,5.7376388423293125
2025-01-27,Pallavaram,2025,January,4890,40.85334969587069,0,Clear,132,88,61.12499999999999,Medium,0.61,20,10.643238285561115
2025-01-27,Porur,2025,January,3413,33.25494867017648,1,Cloudy,154,65,42.662499999999994,Medium,0.43,10,10.202597537853677
2025-01-28,Anna Salai,2025,January,5427,36.61187348292238,1,Clear,94,67,67.83749999999999,Medium,0.68,20,9.740750733411673
2025-01-28,Guindy,2025,January,7368,33.27425171355979,1,Rainy,126,68,92.10000000000001,High,0.92,30,10.15908934747965
2025-01-28,Teynampet,2025,January,6930,27.463334410311592,0,Foggy,72,83,86.625,High,0.87,30,12.42038888869082
2025-01-28,Velachery,2025,January,7433,36.09623200415679,0,Clear,175,92,92.9125,High,0.93,30,10.761140384734484
2025-01-28,Tambaram,2025,January,4091,35.79338953187229,0,Rainy,96,66,51.1375,Medium,0.51,10,9.569731409090608
2025-01-28,Chromepet,2025,January,2066,34.849028460289716,1,Cloudy,97,93,25.825,Low,0.26,5,5.81750994643103
2025-01-28,Adyar,2025,January,5435,36.8693769512172,1,Cloudy,137,75,67.9375,Medium,0.68,20,14.747711139732491
2025-01-28,T Nagar,2025,January,3071,42.059512168549304,1,Clear,65,93,38.3875,Low,0.38,5,7.393336483714254
2025-01-28,Koyambedu,2025,January,6217,33.97790009209663,0,Clear,152,75,77.71249999999999,High,0.78,20,13.691579142182482
2025-01-28,Ambattur,2025,January,2700,30.21415615379387,1,Clear,122,83,33.75,Low,0.34,5,8.789777075600952
2025-01-28,Pallavaram,2025,January,5909,33.76124495270997,0,Clear,108,89,73.8625,High,0.74,20,11.839364917995844
2025-01-28,Porur,2025,January,4354,34.315799833185984,0,Clear,68,92,54.425000000000004,Medium,0.54,10,9.541297131538418
2025-01-29,Anna Salai,2025,January,4395,39.91794286974096,0,Rainy,95,66,54.93749999999999,Medium,0.55,10,8.54162751752804
2025-01-29,Guindy,2025,January,2736,35.5333155166256,0,Foggy,82,69,34.2,Low,0.34,5,11.14305050945306
2025-01-29,Teynampet,2025,January,1636,29.259053209903797,0,Clear,138,83,20.45,Low,0.2,5,10.361064161127803
2025-01-29,Velachery,2025,January,2529,39.02728931785446,1,Clear,177,93,31.612499999999997,Low,0.32,5,7.324324069629542
2025-01-29,Tambaram,2025,January,3656,38.22563919396921,0,Rainy,116,73,45.7,Medium,0.46,10,8.36241798891699
2025-01-29,Chromepet,2025,January,4094,35.535512258823076,0,Clear,109,71,51.175000000000004,Medium,0.51,10,5.343767886407262
2025-01-29,Adyar,2025,January,2161,39.7412323181891,1,Rainy,170,90,27.0125,Low,0.27,5,6.935836286843774
2025-01-29,T Nagar,2025,January,3972,40.57803505621696,1,Cloudy,118,76,49.65,Medium,0.5,10,8.35833009486623
2025-01-29,Koyambedu,2025,January,4177,33.1127975485711,0,Cloudy,173,92,52.21249999999999,Medium,0.52,10,14.721213096073999
2025-01-29,Ambattur,2025,January,3808,30.499193832450988,0,Clear,66,83,47.599999999999994,Medium,0.48,10,10.27088934765627
2025-01-29,Pallavaram,2025,January,1586,34.94061790149375,0,Clear,106,82,19.825,Low,0.2,5,12.007962226336119
2025-01-29,Porur,2025,January,4012,37.68305862717915,1,Clear,148,92,50.14999999999999,Medium,0.5,10,11.736003662632005
2025-01-30,Anna Salai,2025,January,4442,34.473225306483194,0,Clear,160,82,55.525000000000006,Medium,0.56,10,14.808879288592973
2025-01-30,Guindy,2025,January,4273,30.057882086221515,0,Cloudy,146,85,53.412499999999994,Medium,0.53,10,10.556652793288567
2025-01-30,Teynampet,2025,January,4004,35.8133598626036,0,Clear,134,73,50.05,Medium,0.5,10,10.854944272982195
2025-01-30,Velachery,2025,January,6904,24.832496650047474,1,Clear,115,66,86.3,High,0.86,30,8.000701767036155
2025-01-30,Tambaram,2025,January,4810,33.37769463895233,0,Rainy,169,66,60.12499999999999,Medium,0.6,10,11.261178359654517
2025-01-30,Chromepet,2025,January,3200,39.25582949745082,0,Clear,67,79,40.0,Medium,0.4,5,12.57724421951266
2025-01-30,Adyar,2025,January,5170,39.52719183727388,0,Clear,95,88,64.625,Medium,0.65,20,6.032533806684056
2025-01-30,T Nagar,2025,January,4200,16.201105366615536,1,Rainy,101,80,52.5,Medium,0.52,10,9.801247294313947
2025-01-30,Koyambedu,2025,January,5129,34.03707947773403,0,Clear,98,92,64.1125,Medium,0.64,20,9.21900203845913
2025-01-30,Ambattur,2025,January,6090,37.99637897610629,0,Clear,124,78,76.125,High,0.76,20,6.135844997396719
2025-01-30,Pallavaram,2025,January,3147,29.119589637838427,0,Clear,175,83,39.3375,Low,0.39,5,8.41287787692379
2025-01-30,Porur,2025,January,6664,33.14022662546836,1,Cloudy,103,79,83.3,High,0.83,30,10.351786401596007
2025-01-31,Anna Salai,2025,January,7020,41.03858377954753,0,Clear,136,67,87.75,High,0.88,30,11.49869376253857
2025-01-31,Guindy,2025,January,4818,32.57918291711128,0,Clear,139,70,60.224999999999994,Medium,0.6,10,7.888943854194146
2025-01-31,Teynampet,2025,January,5187,42.99320834452653,0,Clear,105,70,64.8375,Medium,0.65,20,9.76299591466453
2025-01-31,Velachery,2025,January,2096,31.294071417749922,0,Clear,72,86,26.200000000000003,Low,0.26,5,12.340794689060303
2025-01-31,Tambaram,2025,January,6045,42.04940085809016,0,Clear,96,85,75.5625,High,0.76,20,9.222477481457021
2025-01-31,Chromepet,2025,January,1984,35.16781777435608,0,Cloudy,73,84,24.8,Low,0.25,5,14.407731166137573
2025-01-31,Adyar,2025,January,2145,30.60836356399868,0,Cloudy,72,92,26.8125,Low,0.27,5,5.307061596963296
2025-01-31,T Nagar,2025,January,4589,42.066070414596524,0,Cloudy,169,73,57.362500000000004,Medium,0.57,10,7.602272584885075
2025-01-31,Koyambedu,2025,January,7225,28.967625232092246,0,Clear,71,75,90.3125,High,0.9,30,6.3339123717581405
2025-01-31,Ambattur,2025,January,6257,31.020138779703352,0,Clear,114,68,78.21249999999999,High,0.78,20,10.412906722020029
2025-01-31,Pallavaram,2025,January,6353,37.44959703644739,1,Cloudy,87,78,79.4125,High,0.79,20,6.773735079693884
2025-01-31,Porur,2025,January,5884,35.40408697251308,1,Cloudy,81,77,73.55000000000001,High,0.74,20,12.418404263883184
2025-02-01,Anna Salai,2025,February,2220,36.36981878126439,0,Rainy,143,79,27.750000000000004,Low,0.28,5,14.183500185908994
2025-02-01,Guindy,2025,February,6233,33.158408384218795,2,Clear,170,81,77.9125,High,0.78,20,7.071996556030619
2025-02-01,Teynampet,2025,February,1998,29.003032443179173,1,Clear,78,72,24.975,Low,0.25,5,14.067631076441609
2025-02-01,Velachery,2025,February,6229,31.738721184743525,0,Cloudy,134,75,77.8625,High,0.78,20,11.317552270227747
2025-02-01,Tambaram,2025,February,3173,41.60199640723335,0,Foggy,89,88,39.6625,Low,0.4,5,6.961706469047778
2025-02-01,Chromepet,2025,February,4567,28.315095519757122,0,Foggy,113,75,57.087500000000006,Medium,0.57,10,12.36545478449981
2025-02-01,Adyar,2025,February,1614,43.222337166749725,0,Foggy,149,80,20.175,Low,0.2,5,5.908736758819122
2025-02-01,T Nagar,2025,February,4479,36.57929493279271,0,Rainy,74,67,55.987500000000004,Medium,0.56,10,11.921482253005424
2025-02-01,Koyambedu,2025,February,6269,32.01597547073452,0,Cloudy,89,89,78.3625,High,0.78,20,13.612613217742084
2025-02-01,Ambattur,2025,February,3236,24.989735077613208,0,Clear,88,87,40.45,Medium,0.4,5,14.503760200945807
2025-02-01,Pallavaram,2025,February,6853,25.646572079409534,1,Cloudy,91,79,85.6625,High,0.86,30,5.545311173671972
2025-02-01,Porur,2025,February,5111,33.2205805007005,0,Clear,176,77,63.887499999999996,Medium,0.64,20,5.61935588205833
2025-02-02,Anna Salai,2025,February,3753,32.61477967121214,1,Clear,89,71,46.9125,Medium,0.47,10,14.304048883334614
2025-02-02,Guindy,2025,February,3794,35.58874287231522,0,Cloudy,167,69,47.425,Medium,0.47,10,12.895925722045105
2025-02-02,Teynampet,2025,February,5130,43.59572167169343,0,Cloudy,174,92,64.125,Medium,0.64,20,12.74267166702143
2025-02-02,Velachery,2025,February,1646,37.6879700813512,0,Cloudy,75,76,20.575,Low,0.21,5,12.426217293051913
2025-02-02,Tambaram,2025,February,5482,34.356556086277145,1,Clear,95,67,68.525,Medium,0.69,20,12.173296159182726
2025-02-02,Chromepet,2025,February,4953,41.08422178370011,0,Clear,141,94,61.9125,Medium,0.62,20,11.132228783054074
2025-02-02,Adyar,2025,February,6007,35.75326963369553,0,Rainy,164,90,75.08749999999999,High,0.75,20,13.127400445271855
2025-02-02,T Nagar,2025,February,7283,42.9985449688009,0,Cloudy,107,76,91.03750000000001,High,0.91,30,5.34172400779071
2025-02-02,Koyambedu,2025,February,3910,31.63956853316319,0,Clear,162,69,48.875,Medium,0.49,10,12.403021085483275
2025-02-02,Ambattur,2025,February,7128,29.261046140712008,1,Cloudy,87,83,89.1,High,0.89,30,10.829174999257406
2025-02-02,Pallavaram,2025,February,1636,24.998338618725708,1,Rainy,121,93,20.45,Low,0.2,5,14.07459091755351
2025-02-02,Porur,2025,February,4860,34.47294371260796,0,Clear,142,83,60.75000000000001,Medium,0.61,20,14.363738407712493
2025-02-03,Anna Salai,2025,February,4505,28.826792383214553,1,Clear,115,65,56.3125,Medium,0.56,10,7.413305082956177
2025-02-03,Guindy,2025,February,5052,28.75598433755159,3,Clear,115,84,63.14999999999999,Medium,0.63,20,12.89460085239851
2025-02-03,Teynampet,2025,February,1518,40.17159708200911,0,Clear,134,94,18.975,Low,0.19,5,14.569987272985397
2025-02-03,Velachery,2025,February,3742,26.38949187663285,0,Clear,76,89,46.775,Medium,0.47,10,7.666495167348062
2025-02-03,Tambaram,2025,February,6597,35.5177923624866,1,Clear,121,76,82.4625,High,0.82,30,13.51084743078627
2025-02-03,Chromepet,2025,February,1948,34.583836448646714,1,Clear,80,86,24.349999999999998,Low,0.24,5,10.865296572469994
2025-02-03,Adyar,2025,February,3448,35.46065574165815,0,Clear,96,86,43.1,Medium,0.43,10,8.949951858041361
2025-02-03,T Nagar,2025,February,2445,41.920512343729875,1,Clear,167,70,30.562499999999996,Low,0.31,5,13.236093980362579
2025-02-03,Koyambedu,2025,February,6973,30.871543481945576,0,Rainy,174,93,87.1625,High,0.87,30,13.702990614724204
2025-02-03,Ambattur,2025,February,7118,41.92474243549175,0,Cloudy,93,85,88.97500000000001,High,0.89,30,7.826468066952346
2025-02-03,Pallavaram,2025,February,5736,26.198974719264747,0,Clear,156,82,71.7,High,0.72,20,12.944629620678398
2025-02-03,Porur,2025,February,3420,38.25370518533232,0,Clear,88,85,42.75,Medium,0.43,10,5.49661482223569
2025-02-04,Anna Salai,2025,February,4477,42.38186689435554,0,Clear,127,80,55.962500000000006,Medium,0.56,10,9.176625827389108
2025-02-04,Guindy,2025,February,5688,14.72974957619883,0,Cloudy,155,75,71.1,High,0.71,20,5.697852629826709
2025-02-04,Teynampet,2025,February,5515,34.823035374349594,2,Cloudy,119,74,68.9375,Medium,0.69,20,7.938356387579271
2025-02-04,Velachery,2025,February,1738,34.41634677541957,0,Rainy,70,67,21.725,Low,0.22,5,14.503649445486515
2025-02-04,Tambaram,2025,February,1704,35.35924254602721,0,Cloudy,149,90,21.3,Low,0.21,5,12.34737448225902
2025-02-04,Chromepet,2025,February,4107,43.5577896049505,1,Rainy,141,91,51.337500000000006,Medium,0.51,10,12.555995191836562
2025-02-04,Adyar,2025,February,7052,31.181845668357123,1,Clear,176,82,88.14999999999999,High,0.88,30,6.344863826610395
2025-02-04,T Nagar,2025,February,5840,29.077457349102556,1,Rainy,155,76,73.0,High,0.73,20,10.786859040324835
2025-02-04,Koyambedu,2025,February,6427,35.39561341379587,1,Cloudy,119,78,80.33749999999999,High,0.8,20,8.888354264561812
2025-02-04,Ambattur,2025,February,4888,40.62156720653003,0,Clear,150,68,61.1,Medium,0.61,20,12.341801545777447
2025-02-04,Pallavaram,2025,February,4472,37.7931744155241,0,Clear,139,74,55.900000000000006,Medium,0.56,10,6.570857094175624
2025-02-04,Porur,2025,February,5890,35.17160998415527,1,Clear,133,89,73.625,High,0.74,20,7.8192125045199194
2025-02-05,Anna Salai,2025,February,4187,33.853844985939155,0,Clear,167,71,52.337500000000006,Medium,0.52,10,13.985727744984365
2025-02-05,Guindy,2025,February,6451,24.965348355093823,0,Cloudy,93,80,80.63749999999999,High,0.81,30,6.69779616574377
2025-02-05,Teynampet,2025,February,5666,37.92931264308606,0,Cloudy,92,90,70.825,High,0.71,20,11.324120110618978
2025-02-05,Velachery,2025,February,6888,38.52670291479293,0,Clear,69,73,86.1,High,0.86,30,8.151518791886854
2025-02-05,Tambaram,2025,February,2848,31.53833215923367,1,Clear,165,94,35.6,Low,0.36,5,5.818852861756035
2025-02-05,Chromepet,2025,February,5900,32.676400666035434,1,Foggy,119,67,73.75,High,0.74,20,7.2368239118076785
2025-02-05,Adyar,2025,February,6626,29.75885489519758,2,Clear,85,66,82.825,High,0.83,30,13.694093307982751
2025-02-05,T Nagar,2025,February,6933,39.34061736394649,0,Clear,165,89,86.6625,High,0.87,30,14.105495776259835
2025-02-05,Koyambedu,2025,February,2316,33.17066859652812,0,Clear,84,70,28.95,Low,0.29,5,9.19833593216718
2025-02-05,Ambattur,2025,February,6722,34.253476663389954,0,Foggy,61,74,84.025,High,0.84,30,11.209009359778454
2025-02-05,Pallavaram,2025,February,2320,38.14632058171965,0,Cloudy,149,68,28.999999999999996,Low,0.29,5,10.20498096693121
2025-02-05,Porur,2025,February,1692,36.63487026714729,0,Clear,143,68,21.15,Low,0.21,5,7.796940528203088
2025-02-06,Anna Salai,2025,February,3276,37.816405673835135,1,Clear,62,74,40.949999999999996,Medium,0.41,10,8.447953183963495
2025-02-06,Guindy,2025,February,5145,35.87418653017749,0,Clear,91,74,64.3125,Medium,0.64,20,10.268204890519767
2025-02-06,Teynampet,2025,February,6124,35.9855916756135,1,Clear,60,77,76.55,High,0.77,20,11.953620456525602
2025-02-06,Velachery,2025,February,1750,35.938189271821265,0,Cloudy,83,70,21.875,Low,0.22,5,8.498561724041695
2025-02-06,Tambaram,2025,February,3288,37.26457879674505,1,Clear,109,71,41.099999999999994,Medium,0.41,10,11.989148751655588
2025-02-06,Chromepet,2025,February,5200,37.50753545857007,0,Clear,102,92,65.0,Medium,0.65,20,14.609808168996606
2025-02-06,Adyar,2025,February,3963,28.876460196269743,1,Cloudy,179,91,49.5375,Medium,0.5,10,5.2455715768625435
2025-02-06,T Nagar,2025,February,6999,32.01402874357384,0,Clear,103,90,87.4875,High,0.87,30,6.638370292510216
2025-02-06,Koyambedu,2025,February,2667,33.98320868249002,0,Foggy,92,69,33.3375,Low,0.33,5,14.162712080288049
2025-02-06,Ambattur,2025,February,5393,37.25909128247775,0,Clear,97,79,67.4125,Medium,0.67,20,5.715697100553006
2025-02-06,Pallavaram,2025,February,2596,42.98711681413121,0,Clear,171,94,32.45,Low,0.32,5,12.650467520652011
2025-02-06,Porur,2025,February,4179,30.933884841833496,1,Rainy,111,72,52.237500000000004,Medium,0.52,10,11.239782524752979
2025-02-07,Anna Salai,2025,February,3347,39.39325837690094,2,Clear,94,74,41.8375,Medium,0.42,10,5.477009041114988
2025-02-07,Guindy,2025,February,5404,32.15526743859785,0,Clear,76,76,67.55,Medium,0.68,20,5.007274650717691
2025-02-07,Teynampet,2025,February,2004,41.852584178223275,1,Clear,117,81,25.05,Low,0.25,5,10.019991425440418
2025-02-07,Velachery,2025,February,3121,44.56171965898477,0,Clear,107,80,39.0125,Low,0.39,5,6.1734542579985785
2025-02-07,Tambaram,2025,February,3972,26.259931531856687,0,Foggy,102,94,49.65,Medium,0.5,10,13.722155592376817
2025-02-07,Chromepet,2025,February,4046,33.36833217146316,0,Clear,107,65,50.575,Medium,0.51,10,9.80774658628545
2025-02-07,Adyar,2025,February,2887,23.24877658991226,0,Clear,103,68,36.0875,Low,0.36,5,7.3444396128175935
2025-02-07,T Nagar,2025,February,4494,26.550819877204475,0,Rainy,92,72,56.175,Medium,0.56,10,6.682048823540182
2025-02-07,Koyambedu,2025,February,5316,26.86237379873148,0,Clear,134,91,66.45,Medium,0.66,20,13.35772617962914
2025-02-07,Ambattur,2025,February,6818,38.12032987405644,0,Rainy,146,88,85.225,High,0.85,30,12.187387593179755
2025-02-07,Pallavaram,2025,February,2217,37.18491822163552,0,Clear,161,70,27.712500000000002,Low,0.28,5,12.179627727919279
2025-02-07,Porur,2025,February,4984,39.00622227330524,1,Clear,155,85,62.3,Medium,0.62,20,5.8530674769002395
2025-02-08,Anna Salai,2025,February,5934,38.039582591874606,0,Clear,142,74,74.175,High,0.74,20,11.245178002079072
2025-02-08,Guindy,2025,February,2158,37.42532410733123,0,Clear,135,90,26.974999999999998,Low,0.27,5,13.694825831308643
2025-02-08,Teynampet,2025,February,6557,35.559285256723406,0,Clear,151,82,81.9625,High,0.82,30,12.659006289859445
2025-02-08,Velachery,2025,February,5508,34.345598473273085,0,Clear,61,77,68.85,Medium,0.69,20,6.181566859324596
2025-02-08,Tambaram,2025,February,6024,40.097988660223876,1,Cloudy,69,69,75.3,High,0.75,20,14.492793695559921
2025-02-08,Chromepet,2025,February,6494,35.06138944512019,2,Clear,142,76,81.175,High,0.81,30,5.697343727175145
2025-02-08,Adyar,2025,February,5734,37.625894907942985,0,Clear,87,85,71.675,High,0.72,20,10.569043154756066
2025-02-08,T Nagar,2025,February,5264,23.3485733298393,1,Clear,106,82,65.8,Medium,0.66,20,14.45012332242919
2025-02-08,Koyambedu,2025,February,4489,29.124654595704598,0,Clear,67,72,56.1125,Medium,0.56,10,13.222567285905223
2025-02-08,Ambattur,2025,February,6137,39.901121268226326,0,Clear,166,78,76.71249999999999,High,0.77,20,11.80828994691203
2025-02-08,Pallavaram,2025,February,3604,31.657825332834076,0,Clear,82,79,45.050000000000004,Medium,0.45,10,13.563436648393077
2025-02-08,Porur,2025,February,2755,28.023212410837964,1,Rainy,107,90,34.4375,Low,0.34,5,11.732813153053462
2025-02-09,Anna Salai,2025,February,3982,38.20646165740685,1,Clear,168,69,49.775000000000006,Medium,0.5,10,5.549488147601459
2025-02-09,Guindy,2025,February,1883,35.00667162639214,1,Clear,153,69,23.5375,Low,0.24,5,8.508719453944753
2025-02-09,Teynampet,2025,February,4107,32.96530414343208,0,Clear,151,92,51.337500000000006,Medium,0.51,10,9.271225284897021
2025-02-09,Velachery,2025,February,1693,42.54555484370546,2,Clear,122,81,21.1625,Low,0.21,5,10.463772609802582
2025-02-09,Tambaram,2025,February,5307,41.68717053957709,0,Cloudy,136,77,66.3375,Medium,0.66,20,7.296404389731254
2025-02-09,Chromepet,2025,February,5219,34.060814001924655,1,Clear,178,81,65.2375,Medium,0.65,20,13.811724198591964
2025-02-09,Adyar,2025,February,4081,38.61187652409648,0,Clear,96,75,51.0125,Medium,0.51,10,7.287006626214904
2025-02-09,T Nagar,2025,February,4065,23.806480938807205,1,Clear,71,65,50.81250000000001,Medium,0.51,10,11.575936644308454
2025-02-09,Koyambedu,2025,February,4263,40.46679516448639,0,Foggy,133,88,53.2875,Medium,0.53,10,13.766074342386487
2025-02-09,Ambattur,2025,February,4298,29.5670674563198,1,Clear,174,77,53.725,Medium,0.54,10,12.3281305812828
2025-02-09,Pallavaram,2025,February,7491,27.739290322915856,0,Cloudy,140,90,93.63749999999999,High,0.94,30,6.360126316820063
2025-02-09,Porur,2025,February,3839,26.073674760792237,1,Clear,124,82,47.9875,Medium,0.48,10,14.513941850481354
2025-02-10,Anna Salai,2025,February,4906,25.687240551106797,0,Clear,145,88,61.324999999999996,Medium,0.61,20,5.919165807207744
2025-02-10,Guindy,2025,February,2231,40.40162770450221,1,Cloudy,74,93,27.8875,Low,0.28,5,7.00067239724701
2025-02-10,Teynampet,2025,February,4372,38.15572354642428,2,Clear,139,92,54.65,Medium,0.55,10,6.392430940231168
